"","GEOID","year","pm25_ori"
"15985",28003,2006,11.8164567080235
"15986",28071,2006,11.2317666323288
"15987",22043,2006,10.731072170411
"15988",29005,2006,9.55328784657534
"15989",17115,2006,12.3801546149879
"15990",26149,2006,12.4351836863819
"15991",17055,2006,12.3817485808219
"15992",30033,2006,6.55802771506849
"15993",31001,2006,8.61453201826483
"15994",27109,2006,10.1539997543379
"15995",34039,2006,12.513971069381
"15996",1097,2006,11.3738726396299
"15997",46087,2006,8.77035133150685
"15998",1057,2006,12.8299131693151
"15999",1017,2006,13.28215008828
"16000",37131,2006,11.8710436367123
"16001",8081,2006,5.79281741712329
"16002",21087,2006,12.7250995890411
"16003",18047,2006,13.2859195967123
"16004",37013,2006,10.8808432963885
"16005",38015,2006,7.56370953525594
"16006",37159,2006,13.9241018198173
"16007",26071,2006,7.25419051178082
"16008",27067,2006,9.11235482465752
"16009",21237,2006,11.8890635342466
"16010",48149,2006,9.36067346653619
"16011",46081,2006,6.24947141260274
"16012",23029,2006,7.12850295068492
"16013",48045,2006,6.95773327123288
"16014",26131,2006,6.9743387305936
"16015",28015,2006,11.0228104136986
"16016",41003,2006,8.68733924855402
"16017",27133,2006,9.31255343105022
"16018",42063,2006,13.1372233338892
"16019",22061,2006,11.4810604578082
"16020",42099,2006,12.6988658567123
"16021",46137,2006,6.6288274
"16022",48203,2006,10.9046247191781
"16023",26013,2006,6.94254913013699
"16024",40131,2006,10.9057371212329
"16025",29019,2006,10.6997714833254
"16026",40015,2006,8.48358708561644
"16027",8059,2006,7.51737265358347
"16028",54011,2006,13.4490103743032
"16029",48383,2006,6.67410603013699
"16030",5141,2006,10.8991073616438
"16031",8117,2006,5.26343326410959
"16032",20035,2006,10.3103411202989
"16033",5071,2006,10.8873382881278
"16034",36041,2006,6.99897755479452
"16035",51045,2006,11.2011827534247
"16036",48083,2006,7.62600660091323
"16037",4017,2006,6.30657168378258
"16038",28085,2006,11.057295992694
"16039",48357,2006,7.35564698904109
"16040",48103,2006,6.66139168767123
"16041",56003,2006,6.55226696712328
"16042",47081,2006,12.3818995004566
"16043",28143,2006,11.7287141461187
"16044",29081,2006,9.59943037351597
"16045",18005,2006,13.5921763799087
"16046",13223,2006,15.1556537597692
"16047",39015,2006,13.0800511826484
"16048",47141,2006,12.3264577282192
"16049",38101,2006,7.37199485521601
"16050",25027,2006,9.54420330965274
"16051",39091,2006,13.1209868418431
"16052",6031,2006,15.050727543379
"16053",6073,2006,11.9251656735444
"16054",13079,2006,13.0639497086758
"16055",29037,2006,10.5492523452055
"16056",36027,2006,10.3624895540836
"16057",48477,2006,9.94637930182647
"16058",8101,2006,6.811244276264
"16059",29067,2006,10.1490836757991
"16060",38009,2006,7.22294349954337
"16061",37051,2006,13.0186257837228
"16062",56017,2006,6.28534048630137
"16063",26001,2006,8.33813856931507
"16064",6061,2006,10.8992775925866
"16065",5129,2006,10.2677327945205
"16066",48305,2006,7.10760196894977
"16067",36077,2006,8.71403270104753
"16068",37153,2006,12.9731175858032
"16069",37093,2006,12.9536844904109
"16070",31131,2006,9.24631029150685
"16071",42023,2006,9.92105188630137
"16072",45035,2006,11.7684793969315
"16073",27161,2006,9.80207397260274
"16074",46015,2006,7.54843269178082
"16075",47177,2006,12.4164196523592
"16076",17023,2006,12.7240596815068
"16077",21201,2006,12.7401109452055
"16078",47095,2006,12.5934601643836
"16079",45015,2006,11.7542298938204
"16080",5051,2006,11.2316448541096
"16081",20139,2006,10.3631156038356
"16082",39155,2006,12.870684709589
"16083",48333,2006,8.1643229369863
"16084",48359,2006,6.66056372054795
"16085",42019,2006,13.2662196573474
"16086",16049,2006,8.53757357205479
"16087",20115,2006,10.0767187308219
"16088",51029,2006,11.9233282691781
"16089",37025,2006,14.1320608493891
"16090",29225,2006,10.1956132547945
"16091",49011,2006,9.61912032034498
"16092",27033,2006,9.25866785205479
"16093",12093,2006,8.66201929018263
"16094",13291,2006,11.9256496351598
"16095",19013,2006,10.3422128004326
"16096",48403,2006,10.0352756922374
"16097",39131,2006,13.0178215694064
"16098",1125,2006,13.4429135113961
"16099",1131,2006,12.2302077
"16100",28097,2006,11.0631738977169
"16101",31099,2006,8.23143722328767
"16102",31087,2006,7.25364429863014
"16103",10003,2006,13.7335108865964
"16104",16081,2006,7.47747009589041
"16105",17161,2006,11.3612093036301
"16106",51073,2006,11.7804917414384
"16107",5133,2006,10.9866383643836
"16108",18017,2006,13.3025688924035
"16109",16077,2006,7.70663153013699
"16110",18015,2006,13.4198114246575
"16111",42101,2006,13.786748141103
"16112",56043,2006,6.42577829589041
"16113",37029,2006,10.4635643671233
"16114",36109,2006,9.54468511828467
"16115",5069,2006,12.0545819240867
"16116",5079,2006,11.8900705849315
"16117",55123,2006,9.88446856438354
"16118",29093,2006,10.6074172041096
"16119",48223,2006,10.3621976127854
"16120",36001,2006,9.77886823788126
"16121",48225,2006,10.008719353816
"16122",39111,2006,13.0642127486301
"16123",20165,2006,7.94327909178082
"16124",18107,2006,12.8751214636225
"16125",20187,2006,7.20168510410959
"16126",21129,2006,11.9226984054794
"16127",27071,2006,7.07051967328767
"16128",48029,2006,9.69778044608876
"16129",8013,2006,7.14461858130539
"16130",47089,2006,13.6949601181126
"16131",40097,2006,10.3639756258752
"16132",27165,2006,9.5194594502283
"16133",16013,2006,7.74438648630137
"16134",22053,2006,10.2711705800391
"16135",46119,2006,7.32550910684932
"16136",8031,2006,8.52497305416665
"16137",40029,2006,9.7729244260274
"16138",30011,2006,6.13768206027397
"16139",48461,2006,6.66025410958904
"16140",18051,2006,13.8963972610567
"16141",31105,2006,6.12829414246575
"16142",17093,2006,12.9190532219178
"16143",11001,2006,13.6653448473406
"16144",8085,2006,5.58341496136986
"16145",27171,2006,9.69904124222399
"16146",55059,2006,12.0373873591389
"16147",8037,2006,5.30517599275929
"16148",6075,2006,9.62003769196252
"16149",8113,2006,5.03863502739726
"16150",12109,2006,8.91124812965753
"16151",28019,2006,11.4743122968036
"16152",29079,2006,9.71772738013699
"16153",26085,2006,9.07822970890411
"16154",26139,2006,12.0618004629103
"16155",17031,2006,13.8175276845552
"16156",17059,2006,12.9462417849315
"16157",45047,2006,13.5088159571428
"16158",20059,2006,10.3548857632877
"16159",27027,2006,8.53161641243413
"16160",47075,2006,11.8429633657534
"16161",49003,2006,8.09257140149438
"16162",28139,2006,11.5737607869863
"16163",54051,2006,13.4097919199391
"16164",54035,2006,13.134377416895
"16165",16039,2006,8.32791487945205
"16166",24005,2006,13.8886931605044
"16167",38005,2006,7.39983615684932
"16168",29163,2006,11.0540188230137
"16169",39087,2006,13.598391739726
"16170",29201,2006,13.2749612553425
"16171",39001,2006,12.9626027342466
"16172",48143,2006,8.60548742876712
"16173",13137,2006,13.3097136270548
"16174",13319,2006,13.0037454337899
"16175",54061,2006,13.3441255577625
"16176",39033,2006,12.9662765616438
"16177",12027,2006,8.90133995312023
"16178",9011,2006,10.0583113030137
"16179",39059,2006,12.9297347054795
"16180",26015,2006,11.5763214044832
"16181",29209,2006,10.4233044881278
"16182",51760,2006,13.4438699593192
"16183",37169,2006,13.1602400809741
"16184",19039,2006,9.27475066666665
"16185",19065,2006,10.1211100129158
"16186",6041,2006,9.29224959183062
"16187",48381,2006,7.43484529504014
"16188",48401,2006,10.4628216210748
"16189",19181,2006,9.43092433835615
"16190",39161,2006,13.557678334551
"16191",12043,2006,8.65493526164384
"16192",13199,2006,13.2692611815068
"16193",8023,2006,5.17378967808219
"16194",48099,2006,9.01774841888967
"16195",19001,2006,9.0806093981735
"16196",13053,2006,12.9494698465753
"16197",6043,2006,10.7399446881278
"16198",29089,2006,10.2523307799087
"16199",41047,2006,9.3187366585262
"16200",55079,2006,12.7020346534108
"16201",27139,2006,10.3982290165688
"16202",39129,2006,13.7219454701791
"16203",51145,2006,12.1159591293151
"16204",8014,2006,8.19953171156772
"16205",47099,2006,12.6505581165629
"16206",26009,2006,8.16455894129157
"16207",45069,2006,12.8703443005871
"16208",16009,2006,8.68661295616438
"16209",17103,2006,11.6782327936073
"16210",31127,2006,9.42868667945205
"16211",37031,2006,9.20648060592371
"16212",20149,2006,10.4270139280822
"16213",26075,2006,11.613075660346
"16214",48091,2006,9.00852757648401
"16215",25019,2006,8.07493090684932
"16216",45009,2006,12.1736864417808
"16217",48007,2006,8.22055341369863
"16218",13019,2006,11.1840091196347
"16219",18165,2006,12.8746492920548
"16220",26143,2006,8.43760016410959
"16221",37005,2006,11.4796794210045
"16222",6035,2006,7.67129645144596
"16223",51610,2006,13.5489424447488
"16224",12081,2006,9.11033341854582
"16225",39119,2006,13.1600955018024
"16226",8015,2006,5.12789242575342
"16227",8025,2006,6.14895969315068
"16228",8043,2006,5.69871957358121
"16229",28109,2006,11.6558771281583
"16230",28111,2006,11.6506282684931
"16231",31041,2006,7.36847737671233
"16232",12013,2006,10.7202374785388
"16233",21117,2006,14.4487161727363
"16234",19037,2006,9.84328933767123
"16235",17037,2006,12.243760155773
"16236",19081,2006,9.64557731027397
"16237",38089,2006,6.65319490410959
"16238",26095,2006,7.00892578356163
"16239",40019,2006,9.32311280996262
"16240",37139,2006,10.5843375684932
"16241",35055,2006,5.6464659086758
"16242",28011,2006,12.0337972469178
"16243",32023,2006,6.94049114109589
"16244",47073,2006,13.4111111072708
"16245",38011,2006,6.42878601643836
"16246",42057,2006,12.3138916977169
"16247",22055,2006,11.2964092304555
"16248",48237,2006,8.44917379269405
"16249",17175,2006,11.4690149890411
"16250",40055,2006,7.99368702054795
"16251",48211,2006,7.32625803287671
"16252",16069,2006,8.7374592879452
"16253",46129,2006,7.15593226712329
"16254",6055,2006,9.87074663636986
"16255",40033,2006,8.61468814794521
"16256",29221,2006,10.5075461463014
"16257",36011,2006,9.64725722278297
"16258",48417,2006,7.68066803561644
"16259",48407,2006,10.3529585287671
"16260",19061,2006,11.1794458747102
"16261",51075,2006,12.0537819846575
"16262",20181,2006,7.13254622739726
"16263",39139,2006,12.6820480756164
"16264",17001,2006,11.0481741103501
"16265",39021,2006,13.3523680838356
"16266",33019,2006,8.19730567232877
"16267",17075,2006,12.3553335208523
"16268",19157,2006,9.86216716876712
"16269",39169,2006,13.8012887390411
"16270",13113,2006,14.8541628413699
"16271",13141,2006,13.266851439726
"16272",48259,2006,8.47008981461186
"16273",36039,2006,8.89498606136985
"16274",51137,2006,11.8442854509589
"16275",40089,2006,10.7044446431507
"16276",13277,2006,11.5534893817351
"16277",31025,2006,9.2785681068493
"16278",46077,2006,8.49291097260274
"16279",56009,2006,5.90035306232877
"16280",36043,2006,8.74698784239364
"16281",38047,2006,7.16553315068493
"16282",26053,2006,7.08212750058707
"16283",27005,2006,7.93244779123288
"16284",1095,2006,14.178405182344
"16285",47173,2006,13.2746251287671
"16286",54057,2006,12.0295843706458
"16287",55003,2006,7.22909091624265
"16288",17053,2006,12.2000805742466
"16289",38029,2006,7.17186339178082
"16290",6089,2006,8.93759656061643
"16291",22113,2006,10.4452325262557
"16292",5121,2006,11.5074521787671
"16293",55085,2006,7.75726909999999
"16294",22035,2006,11.5340703123287
"16295",22037,2006,11.7887612312329
"16296",22087,2006,11.6663440701047
"16297",48481,2006,9.8298442533001
"16298",48153,2006,7.19808409726027
"16299",21151,2006,12.7557512510454
"16300",47009,2006,13.7215321762231
"16301",30031,2006,7.76466706052303
"16302",45031,2006,12.9750311273973
"16303",1053,2006,11.488942373516
"16304",13143,2006,14.0533859819178
"16305",20001,2006,10.8217135967123
"16306",17041,2006,12.4273980268493
"16307",51079,2006,11.7705084146119
"16308",55137,2006,9.91980018943246
"16309",5065,2006,10.7081378068493
"16310",6053,2006,9.7326559673884
"16311",35017,2006,6.41816966335616
"16312",29131,2006,10.1808766372603
"16313",37193,2006,12.7769514686888
"16314",29165,2006,10.9683512773973
"16315",29021,2006,10.3248522717808
"16316",1083,2006,13.7300193678082
"16317",18065,2006,13.128469593256
"16318",31143,2006,8.71045267808219
"16319",39123,2006,12.5389464160168
"16320",27107,2006,7.99617358995433
"16321",19165,2006,8.98944746643836
"16322",24013,2006,13.0359522010814
"16323",19011,2006,10.2919326164383
"16324",21159,2006,12.5609415972603
"16325",27025,2006,9.18962722082192
"16326",21189,2006,11.9320737452055
"16327",42015,2006,9.62233235283755
"16328",54029,2006,14.1555067493151
"16329",29051,2006,10.5940143731507
"16330",26021,2006,11.9963100670662
"16331",42061,2006,11.9558409945205
"16332",31045,2006,6.59752023972603
"16333",51141,2006,12.0987795575342
"16334",26119,2006,7.86110718958904
"16335",26135,2006,8.15579745260274
"16336",35007,2006,5.36748460639269
"16337",17163,2006,13.055750902694
"16338",17189,2006,12.3974748191781
"16339",42009,2006,12.3221718909091
"16340",5127,2006,10.4940246538813
"16341",20099,2006,10.5089952965753
"16342",42073,2006,13.2762260741683
"16343",39067,2006,12.7154739868493
"16344",37003,2006,13.5965376293542
"16345",34009,2006,11.0981340322774
"16346",33005,2006,8.55122830616438
"16347",27089,2006,7.59854650136986
"16348",51101,2006,12.0901976006849
"16349",8055,2006,5.37437638356164
"16350",48255,2006,8.30858115410959
"16351",47023,2006,11.7219748374429
"16352",17171,2006,11.6854829178082
"16353",49027,2006,6.92951151050228
"16354",49029,2006,9.01064853150685
"16355",48257,2006,10.1030748824962
"16356",4011,2006,6.38058037168949
"16357",4013,2006,8.64615446672548
"16358",26129,2006,8.77118050450096
"16359",47087,2006,12.4460284047945
"16360",17159,2006,12.9874934345205
"16361",1009,2006,14.5975216745814
"16362",30051,2006,7.29968203287671
"16363",48131,2006,7.71534150045661
"16364",29173,2006,10.8086971324201
"16365",48251,2006,10.2076905457925
"16366",13061,2006,11.8291697424658
"16367",41023,2006,7.07587720958904
"16368",41011,2006,7.50121388872496
"16369",48159,2006,10.7720470666666
"16370",36113,2006,8.30978273323718
"16371",51113,2006,11.5992025232877
"16372",40005,2006,9.66511012808219
"16373",17129,2006,11.7453322073059
"16374",13015,2006,15.0505913970776
"16375",12069,2006,9.28398061849313
"16376",40111,2006,9.99160336876712
"16377",38083,2006,7.0503247260274
"16378",18049,2006,12.9309852401826
"16379",20091,2006,11.1121974605058
"16380",24009,2006,11.8495725312024
"16381",55129,2006,8.01233904054794
"16382",53031,2006,8.7642256031311
"16383",27169,2006,9.89473704547945
"16384",28149,2006,11.0968483803653
"16385",29003,2006,10.0091641671233
"16386",29139,2006,10.6647634226027
"16387",20021,2006,10.7280270474886
"16388",37083,2006,12.0069781554794
"16389",35043,2006,6.52638876438356
"16390",21051,2006,12.0122808105023
"16391",42035,2006,10.3850175324201
"16392",41043,2006,8.89792890945856
"16393",55065,2006,10.854071670137
"16394",40147,2006,10.9538452857745
"16395",54077,2006,12.1881497739726
"16396",55135,2006,9.87483319246574
"16397",48137,2006,6.88483588219178
"16398",41037,2006,6.95374755479452
"16399",29153,2006,10.2969848027397
"16400",48473,2006,11.2768902808219
"16401",1099,2006,11.7449844195694
"16402",50009,2006,7.7828235415525
"16403",51111,2006,12.0079194073059
"16404",38097,2006,8.11305365479452
"16405",13139,2006,14.5112533980974
"16406",13283,2006,12.0507554821918
"16407",13037,2006,11.8983582452055
"16408",55125,2006,7.40444067452055
"16409",27007,2006,7.47079411342466
"16410",24019,2006,12.0801657275494
"16411",42037,2006,11.3831418288584
"16412",39023,2006,13.5143297743462
"16413",48323,2006,7.24537289893454
"16414",4019,2006,6.44499185755698
"16415",35006,2006,5.49363076007827
"16416",34005,2006,12.6348872072338
"16417",50021,2006,8.10403420575343
"16418",13099,2006,11.6607786284932
"16419",25007,2006,8.57374920136986
"16420",38049,2006,7.20767748493151
"16421",31179,2006,8.95685759589041
"16422",38045,2006,7.68177753150685
"16423",16023,2006,7.27623013424658
"16424",33007,2006,7.5753596321295
"16425",38043,2006,7.16203143287671
"16426",48273,2006,8.38902333917808
"16427",18127,2006,13.3260174178938
"16428",28101,2006,11.9747503315068
"16429",37163,2006,12.8137939892901
"16430",47127,2006,12.9288717191781
"16431",12103,2006,9.56006360428922
"16432",17065,2006,12.4954516383561
"16433",5105,2006,11.8604927059361
"16434",20023,2006,7.09344677260274
"16435",8029,2006,5.765610407045
"16436",19185,2006,9.41525957625569
"16437",48165,2006,7.0107505762557
"16438",1093,2006,12.5671045743151
"16439",37189,2006,11.1817700969441
"16440",51770,2006,12.4348831120905
"16441",48317,2006,6.96399904931507
"16442",48037,2006,11.3855169863013
"16443",49057,2006,9.04633398449315
"16444",29127,2006,11.1070003832192
"16445",36045,2006,8.61987140964384
"16446",19097,2006,11.0741003196347
"16447",38063,2006,7.55749796438356
"16448",36019,2006,7.74986816669069
"16449",8045,2006,5.569255324533
"16450",29177,2006,10.2249542232877
"16451",39073,2006,12.7253303381604
"16452",1085,2006,12.3075483910959
"16453",13043,2006,12.1724330474886
"16454",19113,2006,11.0640443951294
"16455",6105,2006,10.1671991194521
"16456",13215,2006,13.3120330421297
"16457",28135,2006,11.4025749191781
"16458",20005,2006,10.1072000664384
"16459",48003,2006,6.73112692671233
"16460",39109,2006,13.8093843561644
"16461",48375,2006,7.50023043779209
"16462",40133,2006,9.45424509162859
"16463",45003,2006,13.5729059879618
"16464",6045,2006,7.91926094054794
"16465",51550,2006,11.9609525805546
"16466",56037,2006,6.66235635981735
"16467",48169,2006,6.92725410958904
"16468",54031,2006,11.6229856721461
"16469",55089,2006,11.7713782280061
"16470",47163,2006,13.4907722066737
"16471",45059,2006,13.7159049571313
"16472",56011,2006,6.24281663424658
"16473",55117,2006,11.030353413804
"16474",25013,2006,10.3256219337944
"16475",48055,2006,8.9341586369863
"16476",20029,2006,9.27342849452055
"16477",6027,2006,7.97377872602739
"16478",1037,2006,13.3708555260274
"16479",19059,2006,9.39003190191781
"16480",21095,2006,11.7891520797011
"16481",20061,2006,10.1372462003425
"16482",42011,2006,13.9727404339726
"16483",47019,2006,11.8555848132151
"16484",27083,2006,9.08785504461838
"16485",51037,2006,12.2924325689498
"16486",47179,2006,12.620356681477
"16487",45071,2006,13.5596792660959
"16488",51093,2006,11.8058806263699
"16489",41069,2006,7.29152738082192
"16490",29023,2006,12.1580115293151
"16491",22047,2006,13.6898210485323
"16492",28125,2006,11.294779939726
"16493",51061,2006,11.793460794037
"16494",51750,2006,11.9606849242009
"16495",32005,2006,7.96957260273971
"16496",12037,2006,9.09681013013699
"16497",18055,2006,13.0805909452054
"16498",18139,2006,13.3720243315069
"16499",55131,2006,11.5832956890411
"16500",29105,2006,9.96225408173514
"16501",42085,2006,12.5008723747945
"16502",5031,2006,12.1622605661563
"16503",29195,2006,10.1895103568493
"16504",17193,2006,12.9715569457534
"16505",17039,2006,12.0017267863014
"16506",32033,2006,6.01935886849315
"16507",27049,2006,9.93102253863014
"16508",37173,2006,11.279556509589
"16509",12101,2006,9.35547380155385
"16510",12119,2006,9.47816204239364
"16511",36059,2006,11.4292930070015
"16512",38091,2006,7.80475837260274
"16513",18163,2006,14.3782512008946
"16514",29071,2006,11.0455526971797
"16515",37011,2006,11.0749384147945
"16516",54107,2006,13.9550223202318
"16517",55007,2006,7.20419788328767
"16518",47161,2006,12.6371311210959
"16519",55097,2006,9.59662182250488
"16520",45063,2006,13.7705276788967
"16521",24003,2006,13.5082952158851
"16522",55039,2006,10.9966015672603
"16523",54101,2006,10.6321753333333
"16524",55061,2006,9.98904624657534
"16525",48369,2006,7.35324903972603
"16526",40151,2006,8.30919582739725
"16527",21063,2006,12.0706115082192
"16528",25003,2006,8.62796190537406
"16529",29041,2006,10.1487823479452
"16530",8103,2006,5.51898012191781
"16531",8087,2006,6.94164511541096
"16532",41045,2006,8.44252728972603
"16533",34023,2006,11.957422167499
"16534",20167,2006,8.12258752054795
"16535",17155,2006,11.9419486630137
"16536",46055,2006,6.56162758082192
"16537",47111,2006,12.8481242431507
"16538",5023,2006,11.0964049675147
"16539",1109,2006,12.1211391962329
"16540",16003,2006,10.0577681232877
"16541",25005,2006,10.0309860712548
"16542",42107,2006,11.8555934596575
"16543",38103,2006,7.31994271780822
"16544",37045,2006,14.0213327534246
"16545",5059,2006,11.4473265369863
"16546",24021,2006,13.2756451650123
"16547",17169,2006,11.0900643799087
"16548",6051,2006,7.83935835433789
"16549",6109,2006,10.1261125491905
"16550",35013,2006,7.32037368874039
"16551",13081,2006,12.1283847821918
"16552",5027,2006,10.9738333468493
"16553",38039,2006,7.63415512054794
"16554",6095,2006,10.6596487594178
"16555",19043,2006,10.436257516895
"16556",48449,2006,11.2196134972603
"16557",54027,2006,11.7547951583562
"16558",37125,2006,12.93649667793
"16559",20009,2006,8.46410129760274
"16560",38087,2006,6.29563647671233
"16561",22083,2006,11.475848736073
"16562",31071,2006,7.40079141369863
"16563",22099,2006,11.5650967875467
"16564",1119,2006,12.1337997335616
"16565",1133,2006,13.2979203041096
"16566",12117,2006,9.29524658063075
"16567",28035,2006,12.2473149062046
"16568",26065,2006,11.9358664121427
"16569",20177,2006,10.5440140209621
"16570",46061,2006,8.63445101643836
"16571",27061,2006,7.35942471656288
"16572",8073,2006,6.12441810821918
"16573",36053,2006,9.15429461986301
"16574",36115,2006,8.78680423045929
"16575",18081,2006,13.8316310462017
"16576",48445,2006,7.11760858082191
"16577",35021,2006,5.75715860547945
"16578",1121,2006,14.0995098788294
"16579",55067,2006,8.36284196164382
"16580",48155,2006,7.57960030410959
"16581",19021,2006,9.33450285844747
"16582",19129,2006,9.28812740273973
"16583",48385,2006,7.0767454109589
"16584",39041,2006,13.8766651218004
"16585",37067,2006,13.8791389196936
"16586",32510,2006,8.06389834207435
"16587",19049,2006,9.42094055470318
"16588",48065,2006,7.22716153287671
"16589",13261,2006,12.307182859589
"16590",29223,2006,11.1653135109589
"16591",45007,2006,14.3126620778363
"16592",56007,2006,5.49596684438356
"16593",30093,2006,7.66314420753425
"16594",17177,2006,11.4074579744994
"16595",26087,2006,10.8016405537671
"16596",22027,2006,10.9213313167123
"16597",28161,2006,11.1499841634703
"16598",26079,2006,8.20090478410959
"16599",22039,2006,10.707740239726
"16600",47069,2006,11.4641794789954
"16601",4003,2006,6.37815056994863
"16602",35023,2006,6.40354362054795
"16603",38023,2006,6.85097002191781
"16604",6071,2006,14.2911470797342
"16605",8083,2006,5.4995333405088
"16606",28023,2006,12.0164008842466
"16607",19125,2006,9.64740394623288
"16608",31055,2006,9.64334337690549
"16609",51600,2006,13.1302059939726
"16610",40057,2006,7.7083228
"16611",29039,2006,10.2415989543379
"16612",13059,2006,14.7975658143379
"16613",16085,2006,11.8187018009132
"16614",48275,2006,7.69143667945206
"16615",5103,2006,11.1104089004566
"16616",39037,2006,14.0600183052511
"16617",40071,2006,10.0541210699875
"16618",46041,2006,6.74922233424657
"16619",41057,2006,7.53211836472603
"16620",13077,2006,14.6182122054795
"16621",28127,2006,11.7048448920548
"16622",28131,2006,11.5356007598173
"16623",6013,2006,10.7578541444547
"16624",47017,2006,12.1648504006849
"16625",51087,2006,13.102422379024
"16626",18119,2006,12.609212390137
"16627",36119,2006,11.6977699859082
"16628",29017,2006,11.8432947771689
"16629",54047,2006,11.4527422780822
"16630",54033,2006,12.6705856899128
"16631",37077,2006,12.6753155243414
"16632",9009,2006,11.174313219439
"16633",31139,2006,8.58215200410959
"16634",13023,2006,12.2972348776255
"16635",13033,2006,12.5581303890411
"16636",17181,2006,12.3404592838356
"16637",17091,2006,12.5358266300425
"16638",38051,2006,7.23799525205479
"16639",31141,2006,8.88932042504891
"16640",37185,2006,11.9813781342466
"16641",13197,2006,12.4621101150685
"16642",46027,2006,9.25102625205478
"16643",10005,2006,12.4852039088136
"16644",13159,2006,14.3559575753424
"16645",29175,2006,10.2938098931507
"16646",20015,2006,10.4538800722866
"16647",48209,2006,8.88635860975342
"16648",48325,2006,8.24911153835616
"16649",26105,2006,9.33930820650685
"16650",45013,2006,10.6887724145205
"16651",46135,2006,8.94547662849315
"16652",55105,2006,11.6815555689978
"16653",45077,2006,13.8696294411937
"16654",53013,2006,8.89983749315068
"16655",18023,2006,13.2836500150685
"16656",17027,2006,12.5611762664384
"16657",16067,2006,7.71534844657534
"16658",42113,2006,9.69485223424658
"16659",28121,2006,12.0377241710806
"16660",48345,2006,6.99352958082192
"16661",41039,2006,8.4274817002867
"16662",48485,2006,8.70189812587929
"16663",26155,2006,11.3071036369057
"16664",20089,2006,8.82326475753425
"16665",20123,2006,8.98251845068493
"16666",12007,2006,9.50678091506849
"16667",28091,2006,11.6204585452055
"16668",28039,2006,11.0369250471233
"16669",17085,2006,11.0439416561644
"16670",18059,2006,13.6887691416438
"16671",51620,2006,11.6778997410959
"16672",48329,2006,7.16554752978183
"16673",20171,2006,7.56156060821918
"16674",30013,2006,6.99295696774594
"16675",51660,2006,12.6166258587796
"16676",17199,2006,12.4373496971689
"16677",30029,2006,7.9228455253064
"16678",20189,2006,7.52215971643836
"16679",21067,2006,13.5379176636151
"16680",21091,2006,13.6890579242009
"16681",46013,2006,8.17122014554795
"16682",54001,2006,11.6013362294521
"16683",47181,2006,12.0486687582192
"16684",31013,2006,6.43722476621004
"16685",42097,2006,12.1333956559361
"16686",48469,2006,9.09108517367479
"16687",51530,2006,11.4316720493151
"16688",26147,2006,11.8953457653341
"16689",31173,2006,9.38920129589041
"16690",50015,2006,7.85244658199607
"16691",51067,2006,12.2307854136986
"16692",40011,2006,8.41225094410959
"16693",53037,2006,7.28256347945205
"16694",18135,2006,13.4599495674658
"16695",49025,2006,6.31471995890411
"16696",54093,2006,10.992546316895
"16697",55023,2006,10.2032330707762
"16698",1071,2006,13.3151576443337
"16699",19123,2006,10.0315595440313
"16700",20045,2006,10.4644658972602
"16701",21059,2006,14.1048260650387
"16702",21197,2006,12.1629530027397
"16703",29097,2006,10.7002000251556
"16704",41061,2006,7.59914630376712
"16705",13151,2006,15.0106801567123
"16706",38001,2006,6.73930326849315
"16707",37137,2006,9.77426334863014
"16708",21083,2006,12.9398323771689
"16709",42021,2006,12.6688758626875
"16710",47107,2006,13.5606270876712
"16711",26093,2006,11.4614648245228
"16712",8001,2006,8.69516150345995
"16713",42069,2006,10.2807394007894
"16714",40123,2006,9.44366688931507
"16715",40037,2006,9.97846865348987
"16716",48457,2006,9.9705094909589
"16717",47175,2006,12.0753629876712
"16718",40125,2006,9.0682380109589
"16719",9013,2006,10.2456840813415
"16720",35053,2006,5.3512344543379
"16721",13003,2006,11.1640190684931
"16722",12031,2006,10.0384190565999
"16723",48145,2006,10.097314696347
"16724",5149,2006,11.2497202173516
"16725",20033,2006,7.8722327369863
"16726",21113,2006,13.3127235378995
"16727",21171,2006,12.8629862678082
"16728",40075,2006,8.12611421004565
"16729",46079,2006,8.85039988036528
"16730",37033,2006,12.9308220767123
"16731",48377,2006,5.93533225342466
"16732",39057,2006,13.7361590217612
"16733",48489,2006,8.15453671068493
"16734",35028,2006,5.66725731232877
"16735",1003,2006,10.5014886038886
"16736",19007,2006,9.59915845041096
"16737",51127,2006,12.3446927990867
"16738",13263,2006,12.7078156684931
"16739",36049,2006,7.96005844696672
"16740",54015,2006,11.8544057415525
"16741",18077,2006,13.2614311753424
"16742",51019,2006,12.2883653554795
"16743",35033,2006,5.34852937808219
"16744",31011,2006,8.32626497260274
"16745",29149,2006,10.5756084
"16746",47083,2006,12.6535932
"16747",42131,2006,10.0885601248532
"16748",37107,2006,12.0386434294064
"16749",18167,2006,13.1081071071428
"16750",18039,2006,13.7240574653729
"16751",51077,2006,11.2076619068493
"16752",48303,2006,7.83114442385172
"16753",27093,2006,9.21047091780821
"16754",39005,2006,12.952659283188
"16755",31119,2006,8.81707550563164
"16756",12085,2006,7.8593739454403
"16757",8079,2006,4.84883365479452
"16758",13085,2006,13.6858711141552
"16759",13167,2006,12.4314061835616
"16760",5095,2006,11.9292169506849
"16761",29059,2006,10.0891298904109
"16762",51143,2006,12.7172075857877
"16763",20145,2006,8.28628769315069
