"","GEOID","D2020_001","D2020_032","D2020_061","D2020_092","D2020_122","D2020_153","D2020_183","D2020_214","D2020_245","D2020_275","D2020_306","D2020_336","D2021_001","D2021_032","D2021_060","D2021_091","D2021_121","D2021_152","D2021_182","D2021_213","D2021_244","type"
"3651","35021",13391.3865740741,13388.0787037037,13709.6134259259,13854.5208333333,14226.3472222222,14462.2708333333,14532.9444444444,14539.0833333333,14293.8425925926,14007.3287037037,13732.9074074074,13366.0069444444,13356.0694444444,13417.3842592593,13633.2106481481,13824.0671296296,14182.9490740741,14466.9166666667,14555.0532407407,14543.9560185185,14429.5625,"NigTem"
"3661","27151",12725.4470588235,12838.8529411765,13352.4235294118,13515.2764705882,13919.5823529412,14389.5235294118,14496.6823529412,14414.0882352941,14110.9235294118,13623.9294117647,13460.4470588235,13175.6,13022.2823529412,12670.8,13522.2058823529,13535.5058823529,13959,14415.2470588235,14493.5941176471,14444.2176470588,14190.0647058824,"NigTem"
"3671","55067",12911.9666666667,12810.4904761905,13248.9,13487.0476190476,13876.7476190476,14247.9952380952,14446.019047619,14325.9523809524,14053.0476190476,13635.5666666667,13555.3047619048,13101.4904761905,12924.2523809524,12528.3666666667,13412.7428571429,13543.6428571429,13859.8857142857,14347.6238095238,14372.9952380952,14391.5571428571,14134.3714285714,"NigTem"
"3681","31157",13288.6547619048,13194.0535714286,13470.25,13602.2261904762,13947.4166666667,14306.6071428571,14476.8511904762,14453.2797619048,14112.880952381,13770.4642857143,13443.0773809524,13242.2857142857,13228.9285714286,12953.9523809524,13398.5952380952,13568.8511904762,13979.0595238095,14386.9583333333,14516.4702380952,14411.4523809524,14208.4761904762,"NigTem"
"3691","35041",13503.8215686275,13522.0588235294,13829.4039215686,13996.9960784314,14320.2294117647,14550.1549019608,14671.6705882353,14633.6843137255,14352.8529411765,14089.9549019608,13809.4980392157,13377.8843137255,13439.0098039216,13597.4137254902,13701.6392156863,13915.1588235294,14266.8156862745,14543.1960784314,14566.2333333333,14576.6784313725,14447.0117647059,"NigTem"
"3701","27097",12730.1946308725,12839.1610738255,13288.8288590604,13514.644295302,13918.9563758389,14336.1912751678,14472.6174496644,14364.2483221477,14073,13620.9395973154,13437.3523489933,13048.9194630872,12988.7080536913,12486.8758389262,13429.6342281879,13567.7382550336,13935.5,14355.6174496644,14451.889261745,14420.6409395973,14161,"NigTem"
"3711","51630",13552,13620,13855,14021,14110.5,14534,14773.5,14743,14442,14233.5,14002.5,13636,13558.5,13613,13775.5,14002,14206.5,14584.5,14675,14701.5,14487.5,"NigTem"
"3721","38003",12799.955801105,12942.8480662983,13286.8480662983,13477.5165745856,13923.7182320442,14332.1215469613,14474.270718232,14414.8397790055,14084.9723756906,13609.7182320442,13344.1077348066,13139.455801105,13059.1132596685,12591.9226519337,13411.4917127072,13422.3232044199,13896.5,14334.4889502762,14501.4889502762,14415.3397790055,14193.6767955801,"NigTem"
"3731","51660",13446.5,13530,13772.5,13859,13980.75,14431.75,14635,14615,14280.75,14130,13849.5,13565,13472.25,13409,13660.25,13882.75,14087,14470.75,14571.5,14594,14367,"NigTem"
"3741","20013",13335.2698412698,13348.4047619048,13705.9206349206,13844,14106.619047619,14623.5238095238,14675.6349206349,14552.2142857143,14329.6507936508,14017.0317460317,13773.9206349206,13411.373015873,13317.6825396825,13191.380952381,13642.7619047619,13868.7936507937,14126.3253968254,14523.3492063492,14599.126984127,14632.5238095238,14452.0158730159,"NigTem"
"3751","56045",13060.2408759124,13018.4142335766,13429.9270072993,13541.0620437956,13876.1569343066,14253.3357664234,14458.3649635036,14413.5072992701,14049.7354014599,13590.2864963504,13371.6113138686,13149.3905109489,13135.6934306569,12879.2335766423,13380.7755474453,13509.1569343066,13855.0291970803,14360.5967153285,14509.9835766423,14367.3412408759,14132.5346715328,"NigTem"
"3761","72129",14570.25,14583.625,14537.5,14649.5,14613.75,14669.125,14686.375,14695,14711.75,14690,14614.875,14571.5,14549.875,14585.5,14570,14562,14616.125,14629.875,14593.25,14665.25,14701.625,"NigTem"
"3771","72127",14623.0833333333,14653.8333333333,14578.1666666667,14745.3333333333,14775.1666666667,14826.75,14788.4166666667,14806.8333333333,14821.25,14785.6666666667,14687.5833333333,14641.1666666667,14629.3333333333,14668.3333333333,14651.9166666667,14721.8333333333,14739.4166666667,14712,14720.8333333333,14784.8333333333,14806.4166666667,"NigTem"
"3781","12115",14328.2545454545,14348.1727272727,14473.7090909091,14600.2363636364,14581.7363636364,14798.7727272727,14802.8818181818,14801.3363636364,14808.2909090909,14727.8909090909,14548.4363636364,14209.0818181818,14236.3454545455,14368.1636363636,14409.1636363636,14488.2909090909,14612.8363636364,14715.1090909091,14742.1636363636,14834.2909090909,14777.8363636364,"NigTem"
"3791","17135",13484.3653846154,13415.0641025641,13767.6602564103,13875.3461538462,14143.3333333333,14507.9679487179,14668.6282051282,14507.7756410256,14282.7115384615,14040.6217948718,13801.3717948718,13436.0320512821,13399.9294871795,13312.358974359,13732.4679487179,13898.8141025641,14026.6474358974,14554.6794871795,14601.7948717949,14587.2948717949,14410.8141025641,"NigTem"
"3801","27017",12792.8571428571,12810.4285714286,13248.0666666667,13481.7,13850.0952380952,14207.6619047619,14394.8285714286,14312.1666666667,13990.819047619,13546.9714285714,13421.4857142857,12988.6142857143,12847.9142857143,12414.1952380952,13366.6761904762,13534.7476190476,13860.9571428571,14271.9666666667,14372.2380952381,14385.6523809524,14106.3761904762,"NigTem"
"3811","27057",12702.2916666667,12780.0625,13199.2416666667,13455.9666666667,13885.6916666667,14307.6458333333,14456.4041666667,14369.7916666667,14042.2291666667,13557.6541666667,13402.3625,12993.2458333333,12949.7583333333,12341.1333333333,13400.6458333333,13499.5375,13908.1375,14353.6791666667,14458.4,14444.2708333333,14185.5083333333,"NigTem"
"3821","38101",12836.9756097561,13110.3150406504,13287.9044715447,13467.4471544715,13843.168699187,14189.5548780488,14375.7317073171,14315.7012195122,14019.412601626,13631.4390243902,13312.5609756098,13195.3821138211,13070.3800813008,12493.2296747967,13268.6707317073,13409.9674796748,13798.3597560976,14268.1788617886,14481.6117886179,14299.674796748,14087.075203252,"NigTem"
"3831","27007",12679.4352331606,12729.4987046632,13109.8147668394,13434.353626943,13898.2370466321,14339.4559585492,14462.981865285,14379.3691709845,14064.2577720207,13632.731865285,13410.8911917098,12949.5582901554,12859.6670984456,12353.2111398964,13359.024611399,13510.9443005181,13888.018134715,14346.2862694301,14448.1010362694,14428.6476683938,14188.225388601,"NigTem"
"3841","27001",12755.256302521,12775.474789916,13256.8340336134,13491.1323529412,13883.1050420168,14275.2584033613,14438.3592436975,14343.493697479,14049.6113445378,13601.1155462185,13430.5483193277,12998.7079831933,12892.4516806723,12402.3907563025,13389.8025210084,13524.8592436975,13908.3256302521,14331.8382352941,14406.1512605042,14413.8592436975,14137.2920168067,"NigTem"
"3851","26031",13043.6363636364,13028.2329545455,13305.1590909091,13499.0965909091,13857.9829545455,14262.0511363636,14461.0454545455,14401.5568181818,14127.9375,13780.9943181818,13760.0340909091,13192.6590909091,13014.2159090909,12814.7215909091,13355.8295454545,13578.9943181818,13859.1477272727,14284.2840909091,14402.1079545455,14436.6363636364,14229.3352272727,"NigTem"
"3861","26035",13097.3492063492,13034.4603174603,13436.6825396825,13553.5634920635,13922.0952380952,14251.6587301587,14478.6825396825,14338.253968254,14136.746031746,13786.4761904762,13723.3968253968,13246.7698412698,12993.6666666667,12790.626984127,13455.4047619048,13643.4841269841,13862.0238095238,14323.1746031746,14411.8333333333,14450.6428571429,14224.0952380952,"NigTem"
"3871","18001",13397.8571428571,13375.2714285714,13588.4857142857,13688.9428571429,13971.3285714286,14433.3,14607.7428571429,14419.9142857143,14189.1285714286,13995.8857142857,13778.9857142857,13475.3428571429,13341.4142857143,12892.5857142857,13603.2571428571,13787.0428571429,14007.5571428571,14472.3285714286,14526.6714285714,14516.8857142857,14360.1285714286,"NigTem"
"3881","01021",13841.9571428571,13746.5357142857,14230.3857142857,14171.8928571429,14332.4,14571.8357142857,14718.3,14700.6785714286,14600.5785714286,14353.7642857143,14103.7214285714,13791.8928571429,13735.5428571429,13863.6214285714,13989.0357142857,14111.7428571429,14354.3071428571,14576.5071428571,14678.8714285714,14716.3,14502.1785714286,"NigTem"
"3891","05127",13770.9659090909,13758.3238636364,14120.8806818182,14148.5852272727,14354.1590909091,14642.6590909091,14757.7897727273,14680.8181818182,14497.3863636364,14292.5284090909,14082.6875,13789.3863636364,13726.4772727273,13722.2045454545,14011.4772727273,14086.4261363636,14265.5227272727,14668.5397727273,14696.3068181818,14768.9715909091,14576.6022727273,"NigTem"
"3901","19029",13184.3015873016,13227.5317460317,13529.5714285714,13787.7777777778,13976.0476190476,14554.7222222222,14590.1746031746,14499.9444444444,14280.246031746,13920.1428571429,13683.5079365079,13268.7222222222,13112.0238095238,12995.9603174603,13569.873015873,13704.0634920635,13987.0158730159,14451.4920634921,14524.6666666667,14557.8412698413,14373.5793650794,"NigTem"
"3911","51840",13462.5,13500.5,13767.5,13876.5,14014,14468,14673,14629.5,14288,14126.5,13860.5,13580,13467,13506,13631.5,13872,14080.5,14499,14653,14585.5,14404.5,"NigTem"
"3921","20003",13469.880952381,13432.0555555556,13761.9047619048,13960.5,14231.8333333333,14631.9206349206,14725.1587301587,14578.1984126984,14396.8333333333,14077.4603174603,13837.9285714286,13470.0555555556,13392.0238095238,13346.0952380952,13747.5317460317,13977.6507936508,14121.4920634921,14587.4365079365,14657.3650793651,14690.2857142857,14480.5158730159,"NigTem"
"3931","39099",13270.8921568627,13348.3921568627,13527.4019607843,13710.0490196078,14023.862745098,14401.1078431373,14579.5882352941,14476.3823529412,14249.0294117647,14010.8235294118,13813.6764705882,13265.362745098,13313.4509803922,13089.0588235294,13590.0588235294,13779.4607843137,14043.1862745098,14422.9215686275,14489.2647058824,14526.9215686275,14315.8039215686,"NigTem"
"3941","19039",13187.1222222222,13172.1444444444,13631.6777777778,13795.1333333333,14055.5444444444,14514.4888888889,14618.9111111111,14487.2777777778,14284.0555555556,14019.1333333333,13746.7555555556,13293.7333333333,13082.2555555556,12952.0666666667,13579.8555555556,13743,14006.5777777778,14439.0888888889,14549.2111111111,14584.0111111111,14361.1222222222,"NigTem"
"3951","18111",13341.4404761905,13309.3571428571,13592.2023809524,13677.6785714286,14085.369047619,14399.5,14582.7023809524,14430.7619047619,14196.1904761905,14000.0833333333,13752.2619047619,13281.5714285714,13224.1071428571,12934.4166666667,13569.7976190476,13766.630952381,13958.2142857143,14450.1785714286,14530.5476190476,14511.9761904762,14382.7023809524,"NigTem"
"3961","19055",13097.8357142857,13033.9928571429,13523.2,13658.7571428571,13974.2928571429,14418.4857142857,14560.8428571429,14434.3071428571,14210.5357142857,13844.3642857143,13656.9714285714,13159.0857142857,12913.8285714286,12722.4785714286,13474.8857142857,13669.0428571429,13972.65,14430.1357142857,14474.8642857143,14453.2,14275.5785714286,"NigTem"
"3971","05149",13718.6288659794,13708.412371134,14096.8041237113,14146.7577319588,14340.706185567,14647.0824742268,14754.9587628866,14680.8298969072,14506.3298969072,14245.5257731959,14045.793814433,13760.1546391753,13726.4226804124,13670.4020618557,14002.7319587629,14068.3350515464,14217.5567010309,14681.1494845361,14692.881443299,14781.793814433,14562.5670103093,"NigTem"
"3981","39109",13406.6630434783,13311.2173913043,13627.8043478261,13746.2282608696,14053.4456521739,14405.0652173913,14599.4239130435,14444.3369565217,14225.597826087,14012.2282608696,13761.0108695652,13475.8260869565,13426.152173913,12989.1630434783,13605.1739130435,13799.1847826087,14016.9456521739,14465.0217391304,14535.097826087,14529.152173913,14372.2826086957,"NigTem"
"3991","48283",14041.7657342657,13986.506993007,14460.9405594406,14510.2657342657,14718.2937062937,14789.7762237762,14957.1293706294,14909.7377622378,14713.0524475524,14582.9685314685,14381.5629370629,13999.3741258741,13942.541958042,14066.6608391608,14284.0839160839,14528.4370629371,14672.0384615385,14824.9020979021,14824.4265734266,14882.7797202797,14794.6083916084,"NigTem"
"4001","19069",13009.4785714286,13049.9571428571,13510.4071428571,13647.9785714286,13972.1071428571,14462.7857142857,14552.9571428571,14440.2857142857,14232.0071428571,13836.9071428571,13656.0785714286,13202.2142857143,13039.2857142857,12730.7357142857,13486.4071428571,13613.8142857143,13978.9571428571,14452.2928571429,14485.7,14440.0142857143,14280.5571428571,"NigTem"
"4011","17113",13348.7950819672,13281.4262295082,13633.5573770492,13792.8729508197,14041.4795081967,14448.3770491803,14606.5327868852,14447.106557377,14245.5491803279,14023.1516393443,13773.5368852459,13318.3237704918,13268.6639344262,13308.856557377,13665.106557377,13791.5737704918,13929.1967213115,14507.7254098361,14543.8073770492,14536.606557377,14352.7786885246,"NigTem"
"4021","48311",14047.0833333333,13984.975,14473.4791666667,14495.4916666667,14688.0166666667,14767.1833333333,14901.125,14871.6083333333,14693.5,14566.9708333333,14377.3958333333,14013.5333333333,13944.3166666667,14047.6,14259.95,14494.3,14626.5375,14793.6958333333,14793.4166666667,14848.175,14754.7916666667,"NigTem"
"4031","39119",13361.1418918919,13397.0472972973,13673.277027027,13782.3310810811,14115.4391891892,14412.1148648649,14601.0540540541,14477.1486486486,14264.7702702703,14028.972972973,13814.0067567568,13478.7567567568,13457.8716216216,13048.0067567568,13648.0810810811,13834.0135135135,14080.1081081081,14464.8243243243,14538.6959459459,14554.6891891892,14342.027027027,"NigTem"
"4041","39121",13449.2391304348,13423.847826087,13703.2717391304,13774.7608695652,14016.3043478261,14404.9673913043,14592.0760869565,14496.7934782609,14286.9782608696,14045.6086956522,13851.9565217391,13490.5760869565,13457.8369565217,13123.8913043478,13661.1086956522,13877.3152173913,14098.9347826087,14449.1304347826,14543.9673913043,14558.4891304348,14357.6086956522,"NigTem"
"4051","20193",13276.2710280374,13247.3925233645,13587.8878504673,13646.7289719626,14036.761682243,14481.023364486,14562.9672897196,14505.0186915888,14214.1261682243,13855.7663551402,13586.761682243,13301,13262.9345794393,13122.6728971963,13509.0560747664,13687.5841121495,14088.3878504673,14434.9018691589,14562.2102803738,14536.308411215,14374.8364485981,"NigTem"
"4061","19101",13241.1111111111,13199.7888888889,13625.7,13843.6,14087.3666666667,14489.5666666667,14660.3888888889,14484.2333333333,14272.6666666667,14010.0111111111,13794.4111111111,13306.6222222222,13098.6888888889,12931.0111111111,13604.0333333333,13808.3333333333,13993,14481.9222222222,14575.5111111111,14565.0111111111,14364.0777777778,"NigTem"
"4071","08105",12881.3509615385,13080.1442307692,13278.0817307692,13455.2932692308,13797.8269230769,14000.1826923077,14061.8269230769,14137.4807692308,13923.0625,13696.0913461538,13348.7259615385,12979.1201923077,12912.875,13041.2884615385,13228.9326923077,13446.5432692308,13693.5817307692,14001.1346153846,14087.9038461538,14067.5673076923,14002.9855769231,"NigTem"
"4081","19125",13217.6428571429,13174.3095238095,13596.4365079365,13788.7619047619,14080.1666666667,14529.1428571429,14666.5555555556,14497.5158730159,14284.1904761905,13942.6666666667,13750.6428571429,13311.2380952381,13026.4761904762,12881.4761904762,13564.4841269841,13753.3174603175,14003.5079365079,14475.2857142857,14572.3174603175,14578.1349206349,14383.6984126984,"NigTem"
"4091","48381",13476.6666666667,13456.797979798,13802.3838383838,13954.8888888889,14312.9242424242,14561.5757575758,14680.8939393939,14613.4090909091,14324.2222222222,14104.5858585859,13810.1868686869,13405.601010101,13400.898989899,13377.095959596,13722.303030303,13897.6313131313,14249.9545454545,14594.8131313131,14599.6818181818,14644.5505050505,14499.8737373737,"NigTem"
"4101","19149",13088.4895833333,13221.3385416667,13521.1666666667,13695.1822916667,13935.359375,14526.7864583333,14571.328125,14490.5052083333,14269.9166666667,13810.59375,13591.890625,13262.4114583333,13095.2291666667,12838.2083333333,13515.640625,13660.5,13935.8229166667,14474.2864583333,14527.9895833333,14502.5572916667,14310.8177083333,"NigTem"
"4111","13081",13879.1896551724,13926.3448275862,14279.2586206897,14275.6551724138,14409.224137931,14679.8793103448,14764.1034482759,14774.7586206897,14646.2068965517,14456.4655172414,14208.9137931034,13771.1724137931,13857.0517241379,13968.3793103448,14127.8448275862,14246.6896551724,14456.1551724138,14664.8275862069,14723.6551724138,14745.3103448276,14534.8620689655,"NigTem"
"4121","19129",13193.7291666667,13247.3854166667,13587.1458333333,13806.3333333333,14023.09375,14574.8020833333,14628.9895833333,14553.1041666667,14298.125,13912.4375,13685.5729166667,13278.21875,13162.7291666667,12988.6041666667,13572.7291666667,13737.6354166667,14055.71875,14498.65625,14568.4270833333,14589.71875,14391.2395833333,"NigTem"
"4131","48399",13735.9166666667,13739.887254902,14158.5098039216,14219.6764705882,14538.0343137255,14707.8284313725,14824.6519607843,14848.6470588235,14512.4705882353,14332.5392156863,14074.1764705882,13651.0882352941,13657.8725490196,13794.4901960784,13963.1274509804,14099.2450980392,14434.1568627451,14777.2745098039,14735.887254902,14770.5539215686,14623.5392156863,"NigTem"
"4141","21227",13650.1916666667,13500.65,13882.05,13952.8166666667,14225.6583333333,14486.125,14692.9333333333,14586.05,14413.8416666667,14113.0416666667,13936.575,13589.6583333333,13562.625,13437.025,13868.075,13985.5083333333,14181.9916666667,14573.3916666667,14632.3083333333,14649.4333333333,14412.3916666667,"NigTem"
"4151","13103",13980.0104166667,13991.8854166667,14250.2395833333,14318.5520833333,14409.84375,14592.5,14770.46875,14673.1145833333,14640.21875,14485.53125,14242.78125,13835.65625,13875.96875,13956.3020833333,14137.3229166667,14240.3125,14394.3645833333,14631.4583333333,14707.65625,14734.59375,14533.5208333333,"NigTem"
"4161","19185",13240.8425925926,13141.7222222222,13639.6759259259,13824.4074074074,14028.2314814815,14514.5092592593,14617.212962963,14462.1203703704,14272.6574074074,13964.2407407407,13755.5740740741,13289.4444444444,13066.8518518519,12931.6851851852,13596.9814814815,13731.1944444444,14002.2962962963,14438.2407407407,14554.537037037,14569.8981481481,14357.1574074074,"NigTem"
"4171","48445",13549.9545454545,13583.7878787879,13915.2878787879,14083.9343434343,14378.9292929293,14604.9545454545,14743.4595959596,14691.4343434343,14386.4242424242,14123.3737373737,13891.9343434343,13438.1161616162,13504.9595959596,13572.3282828283,13795.7121212121,13973.8434343434,14321.3383838384,14624.303030303,14634.9393939394,14654.0656565657,14496.898989899,"NigTem"
"4181","39155",13261.4857142857,13342.1357142857,13506.9571428571,13688.5785714286,14000.3071428571,14357.7714285714,14558.5857142857,14448.6785714286,14225.7428571429,14013.8,13826.4142857143,13302.4214285714,13262.3785714286,13119.9642857143,13581.3571428571,13770.5357142857,14028.3928571429,14396.9785714286,14461.2285714286,14502.5571428571,14293.1428571429,"NigTem"
"4191","17035",13570.3461538462,13425,13772.4743589744,13890.7948717949,14186.9230769231,14498.3717948718,14674.7692307692,14490.1923076923,14294.5128205128,14013.4358974359,13824.3974358974,13478.1923076923,13469,13266.8076923077,13730.0512820513,13886,14032.4102564103,14534.6025641026,14597.7179487179,14570.2435897436,14423.1923076923,"NigTem"
"4201","13153",13834.3513513514,13866.7297297297,14240.3108108108,14241.6486486486,14378.9864864865,14648,14779.5945945946,14769.6081081081,14616.7837837838,14421.0810810811,14187.2432432432,13762.6351351351,13832.2702702703,13913,14076.8918918919,14207.1351351351,14412.472972973,14631.2297297297,14726.7432432432,14725.4189189189,14517.6351351351,"NigTem"
"4211","48463",13987.1857142857,13916.725,14378.325,14409.6214285714,14630.8678571429,14728.8928571429,14910.725,14886.4535714286,14648.4285714286,14509.3571428571,14279.1892857143,13909.4428571429,13871.8071428571,14003.8,14209.6321428571,14372.125,14561.7392857143,14775.5857142857,14761.3285714286,14817.2892857143,14723.4607142857,"NigTem"
"4221","39025",13480.8229166667,13426.5104166667,13758.2708333333,13873.59375,14082.4270833333,14482.1458333333,14666.09375,14530.2916666667,14324.5520833333,14071.0104166667,13880.7395833333,13510.1458333333,13443.8541666667,13202.4375,13733.875,13920.5,14105,14512.6145833333,14596.2291666667,14599.1666666667,14424.1666666667,"NigTem"
"4231","48483",13502.55,13518.33125,13849,14030.3,14370.83125,14621.375,14732.7125,14657.2,14388.0375,14111.49375,13870.5,13515.54375,13459.45625,13412.71875,13799.3625,13909.15625,14282.825,14620.24375,14651.21875,14671.24375,14533.6875,"NigTem"
"4241","13231",13775.8,13781.675,14159.15,14143.725,14304.675,14574.875,14719.575,14713.95,14529.675,14344.7,14085.075,13747.95,13756.625,13850.375,13974.55,14108.875,14314.2,14574.5,14645.225,14686.8,14459.975,"NigTem"
"4251","39027",13446.0113636364,13385.6022727273,13691.1363636364,13800.8522727273,14119.8636363636,14412.2954545455,14616.6931818182,14465.5568181818,14252.3522727273,14030.375,13790.8181818182,13528.6818181818,13412.0795454545,13082.5681818182,13640.7159090909,13837.4772727273,14099.5568181818,14492.75,14539.5227272727,14554.2954545455,14358.6931818182,"NigTem"
"4261","13117",13710.1964285714,13692.4285714286,14038.9285714286,14120.9642857143,14268.7857142857,14523.8214285714,14736.8035714286,14699.5714285714,14518.8928571429,14307.8035714286,14089.8392857143,13731.5892857143,13699.0357142857,13765.3392857143,13971.1071428571,14118.4821428571,14341.8214285714,14576.0178571429,14663.75,14694.4821428571,14471.6785714286,"NigTem"
"4271","13113",13755.9523809524,13746.5952380952,14127.4761904762,14156.5,14310.5952380952,14569.3095238095,14746.9285714286,14714.3095238095,14545.7857142857,14365.1666666667,14079.119047619,13758.1666666667,13731.6428571429,13806.4523809524,13986.0714285714,14127.380952381,14332.1428571429,14611.5,14666.6428571429,14706.2142857143,14455.880952381,"NigTem"
"4281","13177",13886.4324324324,13938.4459459459,14277.0945945946,14283.2972972973,14411.972972973,14684.1891891892,14756.1621621622,14770.6216216216,14622.3108108108,14457.1216216216,14221.2972972973,13791.5945945946,13858.9594594595,13988.3243243243,14120.8378378378,14241.2702702703,14453.7297297297,14644.4459459459,14747.8648648649,14748.8243243243,14563.6351351351,"NigTem"
"4291","48303",13550,13548.6529411765,13912.6352941176,14127.4,14402.1294117647,14618.5,14756.8529411765,14710.0058823529,14420.3529411765,14164.9,13934.7117647059,13463.0235294118,13494.7470588235,13553.7352941176,13829.5529411765,14001.9,14310.1176470588,14644.2117647059,14663.5235294118,14674.5470588235,14530.3235294118,"NigTem"
"4301","48285",13984.6927083333,13929.1354166667,14310.75,14347.78125,14554.2552083333,14688.8072916667,14812.9322916667,14802.234375,14643.5572916667,14468.3854166667,14291.3697916667,13963.5729166667,13887.6041666667,13954.390625,14134.6875,14300.4010416667,14553.3697916667,14771.1197916667,14756.2708333333,14778.9635416667,14663.9166666667,"NigTem"
"4311","48321",14096.0538461538,14021.3846153846,14459.7461538462,14451.9038461538,14663.2807692308,14765.6192307692,14863.3346153846,14870.5884615385,14710.7538461538,14568.7076923077,14401.0153846154,14099.6846153846,14014.2923076923,14037.5192307692,14271.2653846154,14392.3153846154,14641.2076923077,14817.7269230769,14843.5538461538,14866.6192307692,14734.0961538462,"NigTem"
"4321","05025",13803.5517241379,13773.9051724138,14144.1034482759,14170.5775862069,14385.1551724138,14617.5689655172,14775.9482758621,14694.7413793103,14550.8879310345,14256.4137931034,14086.3706896552,13807.25,13808.724137931,13786.9310344828,14014.724137931,14112.275862069,14296.0172413793,14697.8620689655,14688.1379310345,14758.7413793103,14539.8965517241,"NigTem"
"4331","27093",12779.1785714286,12879.3571428571,13345.8428571429,13537.8714285714,13943.2928571429,14384.9071428571,14500.9428571429,14396.5428571429,14117.7785714286,13637.5714285714,13486.6642857143,13164.6071428571,12981.5,12628.8,13497.1928571429,13569.5142857143,13963.4428571429,14442.5285714286,14480.2285714286,14447.5928571429,14197.2571428571,"NigTem"
"4341","39071",13511.6587301587,13438.4206349206,13773.880952381,13833.746031746,14119.1984126984,14419.1587301587,14627.7301587302,14481.126984127,14278.4603174603,14006.6507936508,13834.1666666667,13542.2857142857,13465.9126984127,13098.9444444444,13691.7063492063,13860.5793650794,14132.7698412698,14504.2936507937,14551.5555555556,14567.6984126984,14370.9444444444,"NigTem"
"4351","08091",12944.6818181818,12968.5818181818,13218.1909090909,13412.8090909091,13774.8,14025.1272727273,14140.4909090909,14201.8909090909,13978.7545454545,13725.8818181818,13336.9363636364,12968.5636363636,12943.6090909091,12927.4818181818,13108.4454545455,13449.5909090909,13689.6727272727,14048.8363636364,14130.6090909091,14113.2909090909,13992.8181818182,"NigTem"
"4361","48397",13878,13832.1875,14240.34375,14256.875,14529.5,14761.28125,14863.28125,14865.21875,14556.1875,14374.53125,14171.5,13822.59375,13721.09375,13815.09375,14095.6875,14159.40625,14407.28125,14795.71875,14788.5,14846.40625,14652.90625,"NigTem"
"4371","39005",13359.9673913043,13325.5543478261,13580.5652173913,13668.8152173913,13987.6956521739,14360.1195652174,14540.6630434783,14426.402173913,14233.597826087,14015.5326086957,13789.5869565217,13340.9347826087,13319.2391304348,12975.652173913,13614.4130434783,13802.4347826087,14003.3695652174,14450.8043478261,14474.1739130435,14507.2173913043,14282.4891304348,"NigTem"
"4381","16027",13409.5869565217,13406.0289855072,13526.0797101449,13780.731884058,13997.1376811594,14286.9492753623,14424.7898550725,14445.3260869565,14162.5,13826.6884057971,13506.6014492754,13258.4057971014,13364.1884057971,13317.1594202899,13500.8695652174,13756.9565217391,14016.1376811594,14445.231884058,14561.6739130435,14384.1449275362,14131.5072463768,"NigTem"
"4391","48429",13830.8232323232,13754.3080808081,14155.696969697,14186.9646464646,14504.2929292929,14700.904040404,14863.1868686869,14860.601010101,14545.101010101,14396.1666666667,14130.6666666667,13729.9747474747,13705.1363636364,13807.8383838384,14027.3838383838,14117.0757575758,14442.1363636364,14774.3838383838,14763.7878787879,14817.3282828283,14646.797979798,"NigTem"
"4401","31005",13326.8701298701,13194.0454545455,13516.6493506493,13642.7402597403,13964.0454545455,14374.3571428571,14454.8441558442,14479.1493506493,14181.2987012987,13765.025974026,13510.7077922078,13245.1883116883,13238.1753246753,12997.5584415584,13532.2792207792,13611.7272727273,13996.487012987,14387.7272727273,14541.4675324675,14479.8311688312,14277.7467532468,"NigTem"
"4411","28147",13873.7441860465,13857.523255814,14351.3488372093,14299.9534883721,14444.1046511628,14634.3837209302,14741.1395348837,14709.9534883721,14631.2209302326,14388.8372093023,14168.3372093023,13857.3023255814,13874.5697674419,13910.3255813953,14111.6627906977,14161.7558139535,14467.2558139535,14680.2906976744,14708.7906976744,14705.5697674419,14552.9534883721,"NigTem"
"4421","29159",13482.9013157895,13401.7631578947,13769.6842105263,13961.5921052632,14161.5197368421,14588.0526315789,14716.0263157895,14546.8355263158,14364.3289473684,14121.5526315789,13913.2631578947,13480.8289473684,13428.8289473684,13441.3881578947,13744.8684210526,13950.5592105263,14002.4605263158,14570.1578947368,14631.0526315789,14659.5789473684,14458.8815789474,"NigTem"
"4431","27121",12763.6923076923,12847.989010989,13289.467032967,13490.6978021978,13941.8791208791,14382.5824175824,14507.0054945055,14414.2252747253,14125.8681318681,13593.3461538462,13425.5,13140.4010989011,13004.3021978022,12549.0494505494,13475.6978021978,13546.3406593407,13979.2362637363,14413.2692307692,14489.3461538462,14457.489010989,14201.5164835165,"NigTem"
"4441","48363",13832.4536082474,13791.3144329897,14169.2835051546,14175.6340206186,14506.4587628866,14703.7319587629,14875.5309278351,14858.4175257732,14560.3608247423,14393.5360824742,14133.6288659794,13760.5051546392,13745.1855670103,13811.3608247423,14054.2268041237,14126.0360824742,14426.4175257732,14790.2731958763,14780.6030927835,14830.7783505155,14636.7164948454,"NigTem"
"4451","13307",13774.1956521739,13849.6304347826,14240.5869565217,14224.7173913043,14352.5652173913,14616.9347826087,14720.7826086957,14729.7826086957,14571.3695652174,14404.3043478261,14176.5,13781.5869565217,13840.8695652174,13919.7391304348,14064.652173913,14169.5,14395.4565217391,14611.7608695652,14702.5434782609,14704.652173913,14520.6956521739,"NigTem"
